Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250750705000713,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,182.0,626.0,3.44,2.94,7225.35,84473726.98,7387.71,85176437.48,3586.54,59178784.55,5205.08,77507463.58,
250750705000714,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,280.0,846.0,3.02,1.82,4945.95,19978977.5,5561.71,19037856.72,2683.43,14034773.41,4155.16,15620157.75,
250750705000715,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,258.0,740.0,2.87,1.72,2609.96,4937552.22,2726.19,4840175.92,1612.57,4191351.1,2257.59,4412158.22,
250750705000716,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,400.0,1343.0,3.36,2.37,3048.49,56605526.04,3126.66,57815652.77,1509.36,22161174.98,2315.28,32141575.2,
250750705000717,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,157.0,489.0,3.11,1.88,3009.5,9447436.76,3192.51,9437616.22,1761.36,6622057.55,2449.84,7526769.93,
250750705000718,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,222.0,687.0,3.09,2.43,3496.66,13830379.65,3960.51,13827957.15,1784.1,8038915.9,2813.39,9785439.34,
250750705000719,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,183.0,619.0,3.38,3.63,2103.36,4962311.55,2212.15,4978406.23,1156.7,3270793.77,1733.47,3903635.89,
250750705000720,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,202.0,657.0,3.25,2.2,2125.91,3887211.98,2190.98,3863500.73,1196.39,2874903.03,1723.16,3233899.69,
250750705000721,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507033.0,Jardim Cidade Universitária,1,0,199.0,599.0,3.01,1.88,2208.94,4451855.25,2254.26,4440975.41,1204.69,2830603.01,1673.0,3148339.33,
250750705000722,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507010.0,Bancários,1,0,203.0,608.0,3.0,1.8,2946.1,9132259.57,3098.75,9132418.34,1682.07,5948453.3,2369.6,6752717.19,
250750705000723,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507010.0,Bancários,1,0,191.0,585.0,3.06,2.08,2074.86,3301071.17,2107.97,3283862.29,1239.61,2239762.17,1652.82,2303561.66,
250750705000724,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507014.0,Castelo Branco,1,0,8.0,30.0,3.75,3.36,298.75,64126.79,478.0,5120.0,217.74,95019.47,478.29,84006.47,
250750705000725,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507014.0,Castelo Branco,1,0,163.0,488.0,2.99,2.31,1948.36,4181208.15,2010.02,4189646.48,986.65,2764226.46,1393.4,3338629.45,
250750705000726,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507001.0,Água Fria,1,0,160.0,364.0,2.28,0.93,996.29,1321222.88,1362.45,1307811.13,757.62,1017951.85,1230.67,1071641.1,
250750705000727,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507055.0,Torre,1,0,222.0,699.0,3.15,3.48,1635.14,18037659.33,1753.63,19142286.77,955.6,7024113.78,1294.75,9082195.67,
250750705000728,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507025.0,Expedicionários,1,0,247.0,805.0,3.26,2.61,2701.0,6258440.32,2756.81,6233798.94,1428.43,4452761.32,2076.95,5128736.83,
250750705000729,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,199.0,668.0,3.36,2.24,4347.06,16000203.06,4859.92,15392016.52,2502.24,11739653.43,3596.24,12940845.61,
250750705000730,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,295.0,971.0,3.29,2.19,2635.96,9929777.43,2923.34,10173153.82,1419.15,5857059.44,2110.22,7253320.5,
250750705000731,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,301.0,923.0,3.07,2.02,2206.01,7879673.04,2379.96,8087760.76,1273.69,4754056.63,1848.32,5838692.17,
250750705000732,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,250.0,801.0,3.2,1.68,6493.77,37349556.76,6736.28,37109770.63,3225.34,22698174.18,4769.04,26207057.64,
250750705000733,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507002.0,Aeroclube,1,0,184.0,660.0,3.59,2.67,5824.97,23719226.64,5987.68,23405775.63,2811.5,18163807.62,4321.38,21402253.28,
250750705000734,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507002.0,Aeroclube,1,0,178.0,576.0,3.24,2.09,4169.24,16796740.81,4417.41,16699704.18,2091.3,10137478.09,3134.02,11929125.14,
250750705000735,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507024.0,Ernesto Geisel,1,0,239.0,862.0,3.61,2.48,1195.13,1212475.47,1292.47,1185296.8,674.71,765593.2,1032.85,802141.69,
250750705000736,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507055.0,Torre,1,0,162.0,611.0,3.77,2.62,2217.8,8930011.6,2317.95,9102250.69,1200.16,4696086.42,1660.82,5736165.82,
250750705000737,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507041.0,Mucumago,1,0,234.0,868.0,3.71,2.46,678.81,348405.08,728.63,337625.84,376.64,354836.78,648.96,434851.25,
250750705000738,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,180.0,629.0,3.49,2.68,1316.67,10320331.65,1472.06,11315707.99,701.91,3853908.78,1092.75,5577646.69,
250750705000739,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,238.0,828.0,3.48,2.12,1183.74,1516282.95,1269.06,1517299.63,616.32,841703.96,969.83,981951.89,
250750705000740,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507038.0,Mandacarú,1,0,127.0,423.0,3.33,1.78,752.98,1387416.19,838.85,1474363.72,478.83,985616.82,739.82,1331235.52,
250750705000741,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507004.0,Alto do Céu,1,1,340.0,1143.0,3.36,2.83,894.52,2282605.42,997.17,2442709.23,475.31,1096026.61,809.2,1596648.04,
250750705000742,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507007.0,Estados,1,0,228.0,801.0,3.51,2.57,4010.75,13412473.89,4156.59,13293439.92,2044.57,8994519.94,3138.48,10376603.79,
250750705000743,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507004.0,Alto do Céu,1,1,141.0,526.0,3.73,3.58,552.81,193525.71,599.58,181764.26,292.83,146202.98,471.17,151234.62,
250750705000744,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507031.0,João Agripino,1,0,165.0,547.0,3.32,2.36,2597.13,13829414.84,2729.46,14175089.05,1417.83,7883805.01,2053.55,10119829.23,
250750705000745,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507050.0,São José,1,0,243.0,852.0,3.51,2.89,558.88,313247.27,611.75,310524.7,327.77,193081.27,540.59,203421.77,
250750705000746,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,246.0,790.0,3.21,2.15,4871.6,17723255.9,5143.41,17312333.88,2765.38,13295146.9,3932.99,14318541.47,
250750705000747,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507053.0,Tambauzinho,1,0,195.0,577.0,2.96,1.99,4494.05,37214950.62,4661.38,37823857.2,2441.59,18828726.27,3333.95,22745145.48,
250750705000748,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,210.0,654.0,3.11,2.26,5478.46,20612136.68,5810.48,19928663.25,3132.51,16825579.56,4363.67,18068984.92,
250750705000749,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,243.0,855.0,3.52,1.92,931.64,570565.55,992.93,547141.4,530.81,397591.93,818.07,377718.23,
250750705000750,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,359.0,1231.0,3.43,2.17,655.16,380236.46,689.74,376442.81,381.59,247177.6,601.39,257385.53,
250750705000751,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,309.0,1107.0,3.58,2.45,339.84,155809.51,493.01,150493.88,269.83,128182.8,498.19,122888.95,
250750705000752,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,320.0,1207.0,3.77,3.89,468.68,321974.4,520.75,330661.44,271.32,229806.91,474.03,305555.86,
250750705000753,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,316.0,1194.0,3.78,2.72,446.75,1629189.64,534.74,1904076.89,272.0,647087.14,451.13,993081.01,
250750705000754,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,327.0,1228.0,3.76,2.91,365.42,82450.74,402.33,75906.41,215.7,72714.32,362.25,69024.36,
250750705000755,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507008.0,Indústrias,1,0,216.0,776.0,3.59,2.58,360.32,142626.29,585.19,99723.44,194.58,96345.09,560.2,72447.54,
250750705000756,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507036.0,Jardim Veneza,1,0,229.0,761.0,3.32,2.74,460.98,285850.0,580.03,290645.42,321.11,190688.34,557.03,199395.2,
250750705000757,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,272.0,898.0,3.3,2.15,944.44,603414.95,973.06,593815.23,548.57,437991.51,794.26,439017.6,
250750705000758,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,0,328.0,1034.0,3.15,1.77,817.78,560913.18,982.54,511859.93,554.2,462647.03,883.07,446745.39,
250750705000759,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507008.0,Indústrias,1,0,337.0,1170.0,3.47,1.91,817.4,1272927.58,900.21,1327517.67,441.1,661246.56,724.45,881108.33,
250750705000760,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507008.0,Indústrias,1,0,264.0,964.0,3.65,2.55,601.65,261493.73,653.65,250058.85,352.79,180926.72,528.52,178167.11,
250750705000761,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507005.0,Alto do Mateus,1,0,279.0,934.0,3.35,2.41,545.5,389281.91,780.49,373488.5,315.29,287449.08,709.61,367363.02,
250750705000762,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507058.0,Valentina,1,0,214.0,749.0,3.5,3.26,977.93,1206632.57,1020.86,1215822.68,537.06,662650.24,836.45,781914.47,
250750705000763,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,270.0,935.0,3.46,2.38,589.1,143811.3,618.9,132599.48,319.92,134182.73,526.85,111904.43,
250750705000764,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,326.0,1184.0,3.63,2.53,426.42,497139.24,586.56,590294.21,328.89,292268.48,549.92,367273.53,
250750705000765,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,259.0,795.0,3.07,2.0,7131.33,51109480.15,7358.63,51065725.85,3728.03,30928465.12,5346.69,35712087.51,
250750705000766,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,179.0,481.0,2.69,2.29,4870.43,29280724.92,5039.35,29445966.95,2695.07,18778299.35,3754.74,22193508.11,
250750705000767,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,248.0,695.0,2.8,2.35,5562.46,103459424.29,5584.98,103753705.59,3104.17,48584243.71,4013.79,59191720.1,
250750705000768,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,171.0,558.0,3.26,2.08,7200.22,35915880.92,7285.43,35718966.06,3683.65,24964665.0,4983.76,27302540.15,
250750705000769,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,129.0,383.0,2.97,1.44,6630.08,17490391.4,6681.88,17279281.5,3821.45,18418942.92,5286.33,17732794.87,
250750705000770,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507051.0,Tambaú,1,0,207.0,622.0,3.0,1.96,4589.6,22190334.23,6090.05,20294914.73,2860.17,16953003.96,4698.86,19218125.59,
250750705000771,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,123.0,300.0,2.44,2.13,4739.5,15806846.14,5025.51,15319185.21,2906.91,12489736.49,4066.81,12757545.61,
250750705000772,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,152.0,390.0,2.57,1.81,3900.92,13839311.94,4561.08,13165141.71,3011.46,12086952.72,4146.37,11935772.99,
250750705000773,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507037.0,Manaíra,1,0,208.0,579.0,2.78,1.93,4010.69,13974160.49,4213.25,13825741.27,2160.79,9405967.93,3040.05,10563484.68,
250750705000774,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507009.0,Ipês,1,0,238.0,688.0,2.89,1.43,2053.31,3648229.13,2143.37,3615067.34,1183.17,2386086.37,1641.61,2558442.98,
250750705000775,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,196.0,679.0,3.46,2.34,1082.0,652124.85,1128.04,627807.54,635.04,803314.65,956.39,902717.41,
250750705000776,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507039.0,Mangabeira,1,0,179.0,554.0,3.09,2.56,1050.47,1242246.67,1106.08,1246525.19,626.97,911221.76,912.8,1066186.93,
250750705000777,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507030.0,João Paulo II,1,0,206.0,693.0,3.36,2.04,843.66,1644339.7,1040.68,1824387.47,498.47,944382.87,891.76,1339981.49,
250750705000778,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,369.0,1281.0,3.47,2.27,652.21,1066563.37,729.28,1136611.57,373.24,505747.49,611.37,683113.04,
250750705000779,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,322.0,1177.0,3.66,2.42,499.29,184321.23,618.35,154539.65,299.02,145685.22,574.51,121588.28,
250750705000780,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,327.0,1134.0,3.47,2.06,550.54,430023.0,612.34,440486.44,363.82,253873.41,563.4,280741.23,
250750705000781,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507062.0,Gramame,1,0,275.0,1005.0,3.65,2.8,637.62,186870.09,707.04,158017.35,349.45,169875.67,632.79,128224.62,
250750705000782,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507000.0,JOÃO PESSOA (demais setores),1,0,7.0,31.0,4.43,4.62,580.0,34300.0,580.0,34300.0,271.79,75622.62,422.78,52515.36,
250750705000783,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,138.0,438.0,3.17,2.67,2915.44,8514281.49,2980.23,8510376.89,1538.77,5320011.78,2220.79,6166442.99,
250750705000784,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,204.0,594.0,2.91,1.88,4271.67,14873921.35,4335.43,14819237.32,2474.33,11994841.59,3320.15,13290185.4,
250750705000785,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,212.0,552.0,2.6,1.79,3392.33,11997720.62,3577.98,11990024.16,1931.57,7660425.5,2780.12,8669535.66,
250750705000786,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507011.0,Bessa,1,0,136.0,370.0,2.72,1.65,4750.13,22638310.83,4931.44,22608054.72,2636.82,14860721.26,3848.33,17036126.92,
250750705000787,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507034.0,Jardim Oceania,1,0,119.0,379.0,3.18,1.8,4959.02,15148563.98,5176.52,14682994.36,2458.62,10878406.62,3704.47,11779613.68,
250750705000788,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2507507,JOÃO PESSOA,250750705,JOÃO PESSOA,25075070500.0,JOÃO PESSOA,2507507019.0,Cristo Redentor,1,0,163.0,607.0,3.72,3.41,565.76,125402.16,598.82,112849.84,316.97,130299.77,546.02,99284.48,
